^GSPC,7
^DJI,7
^IXIC,7
^NYA,7
^XAX,7
^RUT,7
^VIX,7
^FTSE,7
^GDAXI,7
^FCHI,7
^N225,7
^HSI,7
^STI,7
^BSESN,7
^NSEI,7
^AORD,7
^GSPTSE,7
^BVSP,7
^MXX,7
^KS11,7
^TWII,7
^TA125.TA,7
^JKSE,7
^KLSE,7
^NZ50,7
^OSEAX,7
SMI,7
^AEX,7
^IBEX,7
^BFX,7
^OMX,7
^PSI20,7
^BUX,7
^WIG,7
^RTS,7
^CASE30,7
TAIEX,7
^SET.BK,7
^SET50.BK,7
^MAI.BK,7
